index,date,months,customer,style,SKU,size,PCS,rate,gross_amount
251,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0246,J0246-SKD-M,M,1,1234.35,1234
252,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0246,J0246-SKD-L,L,1,1234.35,1234
253,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0284,J0284-SKD-XXL,XXL,1,1494.35,1494
254,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0230,J0230-SKD-L,L,1,1364.35,1364
255,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0230,J0230-SKD-XL,XL,1,1364.35,1364
256,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-L,L,1,1234.35,1234
257,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-XL,XL,1,1234.35,1234
258,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-XXL,XXL,1,1234.35,1234
259,2021-06-23,Jun-21,MIZNA WAHEEDH,SET238,SET238-KR-PP-L,L,1,649.35,649
260,2021-06-23,Jun-21,MIZNA WAHEEDH,SET227,SET227-KR-PP-L,L,1,779.35,779
261,2021-06-23,Jun-21,MIZNA WAHEEDH,SET228,SET228-KR-PP-L,L,1,779.35,779
262,2021-06-23,Jun-21,MIZNA WAHEEDH,SET229,SET229-KR-PP-L,L,1,941.85,942
263,2021-06-23,Jun-21,MIZNA WAHEEDH,SET234,SET234-KR-PP-L,L,1,574,574
264,2021-06-23,Jun-21,MIZNA WAHEEDH,SET235,SET235-KR-PP-L,L,1,583.33,583
265,2021-06-23,Jun-21,MIZNA WAHEEDH,SET206,SET206-KR-PP-L,L,1,993.75,994
266,2021-06-23,Jun-21,MIZNA WAHEEDH,SET231,SET231-KR-PP-L,L,1,582.59,583
267,2021-06-23,Jun-21,MIZNA WAHEEDH,SET240,SET240-KR-PP-L,L,1,714.35,714
268,2021-06-23,Jun-21,MIZNA WAHEEDH,J0137,J0137-SET-L,L,1,844.35,844
269,2021-06-23,Jun-21,MIZNA WAHEEDH,J0148,J0148-SET-L,L,1,876.85,877
270,2021-06-23,Jun-21,MIZNA WAHEEDH,SET210,SET210-KR-PP-L,L,1,779.35,779
271,2021-06-23,Jun-21,MIZNA WAHEEDH,SET241,SET241-KR-PP-L,L,1,500,500
272,2021-06-23,Jun-21,MIZNA WAHEEDH,SET225,SET225-KR-NP-L,L,1,811.85,812
273,2021-06-23,Jun-21,MIZNA WAHEEDH,SET233,SET233-KR-PP-L,L,1,779.35,779
274,2021-06-23,Jun-21,MIZNA WAHEEDH,J0211,J0211-DR-L,L,1,779.35,779
275,2021-06-23,Jun-21,MIZNA WAHEEDH,JNE3697,JNE3697-KR-L,L,1,454.35,454
276,2021-06-23,Jun-21,MIZNA WAHEEDH,J0035,J0035-KR-L,L,1,618.75,619
277,2021-06-23,Jun-21,MIZNA WAHEEDH,JNE3391,JNE3391-KR-L,L,1,616.85,617
278,2021-06-23,Jun-21,MIZNA WAHEEDH,JNE3628,JNE3628-KR-L,L,1,486.85,487
279,2021-06-23,Jun-21,MIZNA WAHEEDH,J0212,J0212-DR-L,L,1,746.85,747
280,2021-06-23,Jun-21,MIZNA WAHEEDH,SET100,SET100-KR-PP-L,L,1,1039.35,1039
281,2021-06-23,Jun-21,MIZNA WAHEEDH,J0138,J0138-KR-L,L,1,649.35,649
282,2021-06-23,Jun-21,MIZNA WAHEEDH,J0151,J0151-KR-L,L,1,714.35,714
283,2021-06-23,Jun-21,MIZNA WAHEEDH,J0283,J0283-SET-L,L,1,1039.35,1039
284,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3364,JNE3364-KR-1051-XL,XL,1,421.85,422
285,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3365,JNE3365-KR-1052-L,L,1,421.85,422
286,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0037,J0037-KR-XXL,XXL,1,779.35,779
287,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0037,J0037-KR-XXXL,XXXL,1,779.35,779
288,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-L,L,1,551.85,552
289,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-XL,XL,1,551.85,552
290,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-L,L,1,551.85,552
291,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-XL,XL,1,551.85,552
292,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-XXXL,XXXL,1,551.85,552
293,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XL,XL,1,584.35,584
294,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XXL,XXL,1,584.35,584
295,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XXXL,XXXL,1,584.35,584
296,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-L,L,1,486.85,487
297,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-XL,XL,1,486.85,487
298,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXL,XXL,1,519.35,519
299,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXXL,XXXL,1,519.35,519
300,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0033,J0033-KR-L,L,1,616.85,617
301,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0033,J0033-KR-XXL,XXL,1,616.85,617
302,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXL,XXL,1,486.85,487
303,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXXL,XXXL,1,486.85,487
304,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3637,JNE3637-KR-L,L,1,649.35,649
305,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-M,M,1,519.35,519
306,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-L,L,1,519.35,519
307,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-M,M,1,486.85,487
308,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-L,L,1,486.85,487
309,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-L,L,1,486.85,487
310,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-XL,XL,1,486.85,487
311,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-M,M,1,486.85,487
312,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-L,L,1,486.85,487
313,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-XL,XL,1,486.85,487
314,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-L,L,1,486.85,487
315,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-XXL,XXL,1,486.85,487
316,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XL,XL,1,486.85,487
317,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XXL,XXL,1,486.85,487
318,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XL,XL,1,519.35,519
319,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XXL,XXL,1,519.35,519
320,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-L,L,1,454.35,454
321,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-XL,XL,1,454.35,454
322,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0180,J0180-DR-L,L,1,714.35,714
323,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0180,J0180-DR-XXL,XXL,1,714.35,714
324,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XL,XL,1,941.85,942
325,2021-06-23,Jun-21,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XXL,XXL,1,941.85,942
326,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0243,J0243-DR-M,M,1,1039.35,1039
327,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0243,J0243-DR-L,L,1,1039.35,1039
328,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-M,M,1,779.35,779
329,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-L,L,1,779.35,779
330,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-XXL,XXL,1,779.35,779
331,2021-06-23,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-XXXL,XXXL,1,779.35,779
332,2021-06-23,Jun-21,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXL,XXL,1,746.85,747
333,2021-06-23,Jun-21,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXXL,XXXL,1,746.85,747
334,2021-06-23,Jun-21,FUSION FASHIONS CORP.,SET187,SET187-KR-DH-M,M,1,746.85,747
335,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-M,M,6,486.85,2717
336,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-L,L,6,486.85,2717
337,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-XL,XL,6,486.85,2717
338,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-M,M,6,486.85,2717
339,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-L,L,6,486.85,2717
340,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-XL,XL,6,486.85,2717
341,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-M,M,6,486.85,2717
342,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-L,L,6,486.85,2717
343,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-XL,XL,6,486.85,2717
344,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-M,M,6,519.35,2898
345,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-L,L,6,519.35,2898
346,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-XL,XL,6,519.35,2898
347,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-M,M,6,454.35,2535
348,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-L,L,6,454.35,2535
349,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-XL,XL,6,454.35,2535
350,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-M,M,6,486.85,2717
351,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-L,L,6,486.85,2717
352,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-XL,XL,6,486.85,2717
353,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-M,M,6,519.35,2898
354,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-L,L,6,519.35,2898
355,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-XL,XL,6,519.35,2898
356,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-M,M,6,584.35,3261
357,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-L,L,6,584.35,3261
358,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-XL,XL,6,584.35,3261
359,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-M,M,6,584.35,3261
360,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-L,L,6,584.35,3261
361,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-XL,XL,6,584.35,3261
362,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-M,M,4,649.35,2416
363,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-L,L,4,649.35,2416
364,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-XL,XL,4,649.35,2416
365,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-M,M,4,746.85,2778
366,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-L,L,4,746.85,2778
367,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-XL,XL,4,746.85,2778
368,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-M,M,6,584.35,3261
369,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-L,L,6,584.35,3261
370,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-XL,XL,6,584.35,3261
371,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-M,M,4,1104.35,4108
372,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-L,L,4,1104.35,4108
373,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-XL,XL,4,1104.35,4108
374,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-M,M,4,974.35,3625
375,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-L.,L,4,974.35,3625
376,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-XL,XL,4,974.35,3625
377,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-M,M,6,519.35,2898
378,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-L,L,6,519.35,2898
379,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-XL,XL,6,519.35,2898
380,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-M,M,6,389.35,2173
381,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-L,L,6,389.35,2173
382,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-XL,XL,6,389.35,2173
383,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-M,M,6,551.85,3079
384,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-L,L,6,551.85,3079
385,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-XL,XL,6,551.85,3079
386,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-M,M,6,551.85,3079
387,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-L,L,6,551.85,3079
388,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-XL,XL,6,551.85,3079
389,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-M,M,4,779.35,2899
390,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-L,L,4,779.35,2899
391,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-XL,XL,4,779.35,2899
392,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-M,M,4,779.35,2899
393,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-L,L,4,779.35,2899
394,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-XL,XL,4,779.35,2899
395,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-M,M,4,844.35,3141
396,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-L,L,4,844.35,3141
397,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-XL,XL,4,844.35,3141
398,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-M,M,4,844.35,3141
399,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-L,L,4,844.35,3141
400,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-XL,XL,4,844.35,3141
401,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-M,M,4,844.35,3141
402,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-L,L,4,844.35,3141
403,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-XL,XL,4,844.35,3141
404,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-M,M,4,974.35,3625
405,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-L,L,4,974.35,3625
406,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-XL,XL,4,974.35,3625
407,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-M,M,4,909.35,3383
408,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-L,L,4,909.35,3383
409,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-XL,XL,4,909.35,3383
410,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-M,M,4,779.35,2899
411,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-L,L,4,779.35,2899
412,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-XL,XL,4,779.35,2899
413,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-M,M,4,779.35,2899
414,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-L,L,4,779.35,2899
415,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-XL,XL,4,779.35,2899
416,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-M,M,4,779.35,2899
417,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-L,L,4,779.35,2899
418,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-XL,XL,4,779.35,2899
419,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-M,M,4,876.85,3262
420,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-L,L,4,876.85,3262
421,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-XL,XL,4,876.85,3262
422,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-M,M,4,876.85,3262
423,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-L,L,4,876.85,3262
424,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-XL,XL,4,876.85,3262
425,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-M,M,4,1364.35,5075
426,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-L,L,4,1364.35,5075
427,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-XL,XL,4,1364.35,5075
428,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-M,M,4,1299.35,4834
429,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-L,L,4,1299.35,4834
430,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-XL,XL,4,1299.35,4834
431,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-M,M,4,1169.35,4350
432,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-L,L,4,1169.35,4350
433,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-XL,XL,4,1169.35,4350
434,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-M,M,4,1494.35,5559
435,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-L,L,4,1494.35,5559
436,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-XL,XL,4,1494.35,5559
437,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-M,M,6,389.35,2173
438,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-L,L,6,389.35,2173
439,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-XL,XL,6,389.35,2173
440,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-M,M,6,454.35,2535
441,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-L,L,6,454.35,2535
442,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-XL,XL,6,454.35,2535
443,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-M,M,6,486.85,2717
444,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-L,L,6,486.85,2717
445,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-XL,XL,6,486.85,2717
446,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-M,M,6,519.35,2898
447,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-L,L,6,519.35,2898
448,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-XL,XL,6,519.35,2898
449,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-M,M,6,486.85,2717
450,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-L,L,6,486.85,2717
451,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-XL,XL,6,486.85,2717
452,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-M,M,6,584.35,3261
453,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-L,L,6,584.35,3261
454,2021-06-24,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-XL,XL,6,584.35,3261
455,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-XS,XS,3,649.35,1948
456,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-S,S,3,649.35,1948
457,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-M,M,3,649.35,1948
458,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-L,L,3,649.35,1948
459,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-XL,XL,2,649.35,1299
460,2021-06-24,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-XXL,XXL,2,649.35,1299
461,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-XS,XS,3,519.35,1558
462,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-S,S,3,519.35,1558
463,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-M,M,3,519.35,1558
464,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-L,L,3,519.35,1558
465,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-XL,XL,2,519.35,1039
466,2021-06-24,Jun-21,NITHARSHA,JNE3635,JNE3635-KR-XXL,XXL,2,519.35,1039
467,2021-06-24,Jun-21,NITHARSHA,JNE3557,JNE3557-KR-S,S,3,486.85,1461
468,2021-06-24,Jun-21,NITHARSHA,JNE3557,JNE3557-KR-M,M,3,486.85,1461
469,2021-06-24,Jun-21,NITHARSHA,JNE3557,JNE3557-KR-L,L,3,486.85,1461
470,2021-06-24,Jun-21,NITHARSHA,JNE3557,JNE3557-KR-XL,XL,2,486.85,974
471,2021-06-24,Jun-21,NITHARSHA,JNE3557,JNE3557-KR-XXL,XXL,2,486.85,974
472,2021-06-24,Jun-21,NITHARSHA,JNE3566,JNE3566-KR-S,S,2,486.85,974
473,2021-06-24,Jun-21,NITHARSHA,JNE3555,JNE3555-KR-S.,S,3,486.85,1461
474,2021-06-24,Jun-21,NITHARSHA,J0243,J0243-DR-S,S,3,1039.35,3118
475,2021-06-24,Jun-21,NITHARSHA,J0243,J0243-DR-XL,XL,2,1039.35,2079
476,2021-06-24,Jun-21,NITHARSHA,J0243,J0243-DR-XXL,XXL,1,1039.35,1039
477,2021-06-24,Jun-21,NITHARSHA,J0185,J0185-DR-S,S,3,1104.35,3313
478,2021-06-24,Jun-21,NITHARSHA,JNE3554,JNE3554-KR-S,S,3,486.85,1461
